id,visitors
air_036d4f1ee7285390_2017-05-08,18.460261162687647
air_036d4f1ee7285390_2017-05-09,18.992378510243622
air_036d4f1ee7285390_2017-05-10,20.666756549169463
air_036d4f1ee7285390_2017-05-11,20.336370986638713
air_036d4f1ee7285390_2017-05-12,24.79644420015908
air_036d4f1ee7285390_2017-05-13,28.279518470324092
air_036d4f1ee7285390_2017-05-14,25.65688222042148
air_036d4f1ee7285390_2017-05-15,18.460261162687647
air_036d4f1ee7285390_2017-05-16,18.992378510243622
air_036d4f1ee7285390_2017-05-17,20.666756549169463
air_036d4f1ee7285390_2017-05-18,20.336370986638713
air_036d4f1ee7285390_2017-05-19,24.79644420015908
air_036d4f1ee7285390_2017-05-20,28.279518470324092
air_036d4f1ee7285390_2017-05-21,25.65688222042148
air_036d4f1ee7285390_2017-05-22,18.460261162687647
air_036d4f1ee7285390_2017-05-23,18.992378510243622
air_036d4f1ee7285390_2017-05-24,20.666756549169463
air_036d4f1ee7285390_2017-05-25,20.336370986638713
air_036d4f1ee7285390_2017-05-26,24.79644420015908
air_036d4f1ee7285390_2017-05-27,28.279518470324092
air_036d4f1ee7285390_2017-05-28,25.65688222042148
air_036d4f1ee7285390_2017-05-29,18.460261162687647
air_036d4f1ee7285390_2017-05-30,18.992378510243622
air_036d4f1ee7285390_2017-05-31,20.666756549169463
air_0382c794b73b51ad_2017-04-23,27.064983023591733
air_0382c794b73b51ad_2017-04-24,19.473397066987953
air_0382c794b73b51ad_2017-04-25,20.03471807452246
air_0382c794b73b51ad_2017-04-26,21.800989315481456
air_0382c794b73b51ad_2017-04-27,21.452471535171526
air_0382c794b73b51ad_2017-04-28,26.15732245083832
air_0382c794b73b51ad_2017-04-29,35.13812942249633
air_0382c794b73b51ad_2017-04-30,27.064983023591733
air_0382c794b73b51ad_2017-05-01,19.473397066987953
air_0382c794b73b51ad_2017-05-02,20.03471807452246
air_0382c794b73b51ad_2017-05-03,25.679049914869985
air_0382c794b73b51ad_2017-05-04,25.268536183254923
air_0382c794b73b51ad_2017-05-05,30.81030769449706
air_0382c794b73b51ad_2017-05-06,29.83155477501729
air_0382c794b73b51ad_2017-05-07,27.064983023591733
air_0382c794b73b51ad_2017-05-08,19.473397066987953
air_0382c794b73b51ad_2017-05-09,20.03471807452246
air_0382c794b73b51ad_2017-05-10,21.800989315481456
air_0382c794b73b51ad_2017-05-11,21.452471535171526
air_0382c794b73b51ad_2017-05-12,26.15732245083832
air_0382c794b73b51ad_2017-05-13,29.83155477501729
air_0382c794b73b51ad_2017-05-14,27.064983023591733
air_0382c794b73b51ad_2017-05-15,19.473397066987953
air_0382c794b73b51ad_2017-05-16,20.03471807452246
air_0382c794b73b51ad_2017-05-17,21.800989315481456
air_0382c794b73b51ad_2017-05-18,21.452471535171526
air_0382c794b73b51ad_2017-05-19,26.15732245083832
air_0382c794b73b51ad_2017-05-20,29.83155477501729
air_0382c794b73b51ad_2017-05-21,27.064983023591733
air_0382c794b73b51ad_2017-05-22,19.473397066987953
air_0382c794b73b51ad_2017-05-23,20.03471807452246
air_0382c794b73b51ad_2017-05-24,21.800989315481456
air_0382c794b73b51ad_2017-05-25,21.452471535171526
air_0382c794b73b51ad_2017-05-26,26.15732245083832
air_0382c794b73b51ad_2017-05-27,29.83155477501729
air_0382c794b73b51ad_2017-05-28,27.064983023591733
air_0382c794b73b51ad_2017-05-29,19.473397066987953
air_0382c794b73b51ad_2017-05-30,20.03471807452246
air_0382c794b73b51ad_2017-05-31,21.800989315481456
air_03963426c9312048_2017-04-23,44.94887219633948
air_03963426c9312048_2017-04-24,32.34094901259072
air_03963426c9312048_2017-04-25,33.27317742769063
air_03963426c9312048_2017-04-26,36.20655818040466
air_03963426c9312048_2017-04-27,35.627748241686135
air_03963426c9312048_2017-04-28,43.441451369702094
air_03963426c9312048_2017-04-29,58.35655936874191
air_03963426c9312048_2017-04-30,44.94887219633948
air_03963426c9312048_2017-05-01,32.34094901259072
air_03963426c9312048_2017-05-02,33.27317742769063
air_03963426c9312048_2017-05-03,42.64714785672665
air_03963426c9312048_2017-05-04,41.96537653467838
air_03963426c9312048_2017-05-05,51.169017238351024
air_03963426c9312048_2017-05-06,49.54352795387069
air_03963426c9312048_2017-05-07,44.94887219633948
air_03963426c9312048_2017-05-08,32.34094901259072
air_03963426c9312048_2017-05-09,33.27317742769063
air_03963426c9312048_2017-05-10,36.20655818040466
air_03963426c9312048_2017-05-11,35.627748241686135
air_03963426c9312048_2017-05-12,43.441451369702094
air_03963426c9312048_2017-05-13,49.54352795387069
air_03963426c9312048_2017-05-14,44.94887219633948
air_03963426c9312048_2017-05-15,32.34094901259072
air_03963426c9312048_2017-05-16,33.27317742769063
air_03963426c9312048_2017-05-17,36.20655818040466
air_03963426c9312048_2017-05-18,35.627748241686135
air_03963426c9312048_2017-05-19,43.441451369702094
air_03963426c9312048_2017-05-20,49.54352795387069
air_03963426c9312048_2017-05-21,44.94887219633948
air_03963426c9312048_2017-05-22,32.34094901259072
air_03963426c9312048_2017-05-23,33.27317742769063
air_03963426c9312048_2017-05-24,36.20655818040466
air_03963426c9312048_2017-05-25,35.627748241686135
air_03963426c9312048_2017-05-26,43.441451369702094
air_03963426c9312048_2017-05-27,49.54352795387069
air_03963426c9312048_2017-05-28,44.94887219633948
air_03963426c9312048_2017-05-29,32.34094901259072
air_03963426c9312048_2017-05-30,33.27317742769063
air_03963426c9312048_2017-05-31,36.20655818040466
air_04341b588bde96cd_2017-04-23,40.98467091433482
air_04341b588bde96cd_2017-04-24,29.48868542348558
air_04341b588bde96cd_2017-04-25,30.33869729125772
air_04341b588bde96cd_2017-04-26,33.01337273786923
air_04341b588bde96cd_2017-04-27,32.485610111107334
air_04341b588bde96cd_2017-04-28,39.610194904363226
air_04341b588bde96cd_2017-04-29,53.20988635651476
air_04341b588bde96cd_2017-04-30,40.98467091433482
air_04341b588bde96cd_2017-05-01,29.48868542348558
air_04341b588bde96cd_2017-05-02,30.33869729125772
air_04341b588bde96cd_2017-05-03,38.88594384989405
air_04341b588bde96cd_2017-05-04,38.26430037125623
air_04341b588bde96cd_2017-05-05,46.65623919023553
air_04341b588bde96cd_2017-05-06,45.17410760063294
air_04341b588bde96cd_2017-05-07,40.98467091433482
air_04341b588bde96cd_2017-05-08,29.48868542348558
air_04341b588bde96cd_2017-05-09,30.33869729125772
air_04341b588bde96cd_2017-05-10,33.01337273786923
air_04341b588bde96cd_2017-05-11,32.485610111107334
air_04341b588bde96cd_2017-05-12,39.610194904363226
air_04341b588bde96cd_2017-05-13,45.17410760063294
air_04341b588bde96cd_2017-05-14,40.98467091433482
air_04341b588bde96cd_2017-05-15,29.48868542348558
air_04341b588bde96cd_2017-05-16,30.33869729125772
air_04341b588bde96cd_2017-05-17,33.01337273786923
air_04341b588bde96cd_2017-05-18,32.485610111107334
air_04341b588bde96cd_2017-05-19,39.610194904363226
air_04341b588bde96cd_2017-05-20,45.17410760063294
air_04341b588bde96cd_2017-05-21,40.98467091433482
air_04341b588bde96cd_2017-05-22,29.48868542348558
air_04341b588bde96cd_2017-05-23,30.33869729125772
air_04341b588bde96cd_2017-05-24,33.01337273786923
air_04341b588bde96cd_2017-05-25,32.485610111107334
air_04341b588bde96cd_2017-05-26,39.610194904363226
air_04341b588bde96cd_2017-05-27,45.17410760063294
air_04341b588bde96cd_2017-05-28,40.98467091433482
air_04341b588bde96cd_2017-05-29,29.48868542348558
air_04341b588bde96cd_2017-05-30,30.33869729125772
air_04341b588bde96cd_2017-05-31,33.01337273786923
air_049f6d5b402a31b2_2017-04-23,13.17492359501766
air_049f6d5b402a31b2_2017-04-24,9.479426544231387
air_049f6d5b402a31b2_2017-04-25,9.752671178454843
air_049f6d5b402a31b2_2017-04-26,10.612471778640982
air_049f6d5b402a31b2_2017-04-27,10.4428173168929
air_049f6d5b402a31b2_2017-04-28,12.733084829192
air_049f6d5b402a31b2_2017-04-29,17.104838750857457
air_049f6d5b402a31b2_2017-04-30,13.17492359501766
air_049f6d5b402a31b2_2017-05-01,9.479426544231387
air_049f6d5b402a31b2_2017-05-02,9.752671178454843
air_049f6d5b402a31b2_2017-05-03,12.500267239264618
air_049f6d5b402a31b2_2017-05-04,12.300433858840194
air_049f6d5b402a31b2_2017-05-05,14.9981047266925
air_049f6d5b402a31b2_2017-05-06,14.521659021136125
air_049f6d5b402a31b2_2017-05-07,13.17492359501766
air_049f6d5b402a31b2_2017-05-08,9.479426544231387
air_049f6d5b402a31b2_2017-05-09,9.752671178454843
air_049f6d5b402a31b2_2017-05-10,10.612471778640982
air_049f6d5b402a31b2_2017-05-11,10.4428173168929
air_049f6d5b402a31b2_2017-05-12,12.733084829192
air_049f6d5b402a31b2_2017-05-13,14.521659021136125
air_049f6d5b402a31b2_2017-05-14,13.17492359501766
air_049f6d5b402a31b2_2017-05-15,9.479426544231387
air_049f6d5b402a31b2_2017-05-16,9.752671178454843
air_049f6d5b402a31b2_2017-05-17,10.612471778640982
air_049f6d5b402a31b2_2017-05-18,10.4428173168929
air_049f6d5b402a31b2_2017-05-19,12.733084829192
air_049f6d5b402a31b2_2017-05-20,14.521659021136125
air_049f6d5b402a31b2_2017-05-21,13.17492359501766
air_049f6d5b402a31b2_2017-05-22,9.479426544231387
air_049f6d5b402a31b2_2017-05-23,9.752671178454843
air_049f6d5b402a31b2_2017-05-24,10.612471778640982
air_049f6d5b402a31b2_2017-05-25,10.4428173168929
air_049f6d5b402a31b2_2017-05-26,12.733084829192
air_049f6d5b402a31b2_2017-05-27,14.521659021136125
air_049f6d5b402a31b2_2017-05-28,13.17492359501766
air_049f6d5b402a31b2_2017-05-29,9.479426544231387
air_049f6d5b402a31b2_2017-05-30,9.752671178454843
air_049f6d5b402a31b2_2017-05-31,10.612471778640982
air_04cae7c1bc9b2a0b_2017-04-23,25.265994859979976
air_04cae7c1bc9b2a0b_2017-04-24,18.17901565916344
air_04cae7c1bc9b2a0b_2017-04-25,18.703026100212053
air_04cae7c1bc9b2a0b_2017-04-26,20.351894679087604
air_04cae7c1bc9b2a0b_2017-04-27,20.026542601894477
air_04cae7c1bc9b2a0b_2017-04-28,24.41866577258302
air_04cae7c1bc9b2a0b_2017-04-29,32.80252555873524
air_04cae7c1bc9b2a0b_2017-04-30,25.265994859979976
air_04cae7c1bc9b2a0b_2017-05-01,18.17901565916344
air_04cae7c1bc9b2a0b_2017-05-02,18.703026100212053
air_04cae7c1bc9b2a0b_2017-05-03,23.972183636425303
air_04cae7c1bc9b2a0b_2017-05-04,23.58895643011609
air_04cae7c1bc9b2a0b_2017-05-05,28.76237074174442
air_04cae7c1bc9b2a0b_2017-05-06,27.848674760069102
air_04cae7c1bc9b2a0b_2017-05-07,25.265994859979976
air_04cae7c1bc9b2a0b_2017-05-08,18.17901565916344
air_04cae7c1bc9b2a0b_2017-05-09,18.703026100212053
air_04cae7c1bc9b2a0b_2017-05-10,20.351894679087604
air_04cae7c1bc9b2a0b_2017-05-11,20.026542601894477
air_04cae7c1bc9b2a0b_2017-05-12,24.41866577258302
air_04cae7c1bc9b2a0b_2017-05-13,27.848674760069102
air_04cae7c1bc9b2a0b_2017-05-14,25.265994859979976
air_04cae7c1bc9b2a0b_2017-05-15,18.17901565916344
air_04cae7c1bc9b2a0b_2017-05-16,18.703026100212053
air_04cae7c1bc9b2a0b_2017-05-17,20.351894679087604
air_04cae7c1bc9b2a0b_2017-05-18,20.026542601894477
air_04cae7c1bc9b2a0b_2017-05-19,24.41866577258302
air_04cae7c1bc9b2a0b_2017-05-20,27.848674760069102
air_04cae7c1bc9b2a0b_2017-05-21,25.265994859979976
air_04cae7c1bc9b2a0b_2017-05-22,18.17901565916344
air_04cae7c1bc9b2a0b_2017-05-23,18.703026100212053
air_04cae7c1bc9b2a0b_2017-05-24,20.351894679087604
air_04cae7c1bc9b2a0b_2017-05-25,20.026542601894477
air_04cae7c1bc9b2a0b_2017-05-26,24.41866577258302
air_04cae7c1bc9b2a0b_2017-05-27,27.848674760069102
air_04cae7c1bc9b2a0b_2017-05-28,25.265994859979976
air_04cae7c1bc9b2a0b_2017-05-29,18.17901565916344
air_04cae7c1bc9b2a0b_2017-05-30,18.703026100212053
air_04cae7c1bc9b2a0b_2017-05-31,20.351894679087604
air_0585011fa179bcce_2017-04-23,5.457525650160349
air_0585011fa179bcce_2017-04-24,3.9267182948611485
air_0585011fa179bcce_2017-04-25,4.03990601768082
air_0585011fa179bcce_2017-04-26,4.396066248569265
air_0585011fa179bcce_2017-04-27,4.325789288708605
air_0585011fa179bcce_2017-04-28,5.274500194237355
air_0585011fa179bcce_2017-04-29,7.085437388036415
air_0585011fa179bcce_2017-04-30,5.457525650160349
air_0585011fa179bcce_2017-05-01,3.9267182948611485
air_0585011fa179bcce_2017-05-02,4.03990601768082
air_0585011fa179bcce_2017-05-03,5.1780588024012975
air_0585011fa179bcce_2017-05-04,5.095280652565424
air_0585011fa179bcce_2017-05-05,6.212752632635346
air_0585011fa179bcce_2017-05-06,6.015391741679895
air_0585011fa179bcce_2017-05-07,5.457525650160349
air_0585011fa179bcce_2017-05-08,3.9267182948611485
air_0585011fa179bcce_2017-05-09,4.03990601768082
air_0585011fa179bcce_2017-05-10,4.396066248569265
air_0585011fa179bcce_2017-05-11,4.325789288708605
air_0585011fa179bcce_2017-05-12,5.274500194237355
air_0585011fa179bcce_2017-05-13,6.015391741679895
air_0585011fa179bcce_2017-05-14,5.457525650160349
air_0585011fa179bcce_2017-05-15,3.9267182948611485
air_0585011fa179bcce_2017-05-16,4.03990601768082
air_0585011fa179bcce_2017-05-17,4.396066248569265
air_0585011fa179bcce_2017-05-18,4.325789288708605
air_0585011fa179bcce_2017-05-19,5.274500194237355
air_0585011fa179bcce_2017-05-20,6.015391741679895
air_0585011fa179bcce_2017-05-21,5.457525650160349
air_0585011fa179bcce_2017-05-22,3.9267182948611485
air_0585011fa179bcce_2017-05-23,4.03990601768082
air_0585011fa179bcce_2017-05-24,4.396066248569265
air_0585011fa179bcce_2017-05-25,4.325789288708605
air_0585011fa179bcce_2017-05-26,5.274500194237355
air_0585011fa179bcce_2017-05-27,6.015391741679895
air_0585011fa179bcce_2017-05-28,5.457525650160349
air_0585011fa179bcce_2017-05-29,3.9267182948611485
air_0585011fa179bcce_2017-05-30,4.03990601768082
air_0585011fa179bcce_2017-05-31,4.396066248569265
air_05c325d315cc17f5_2017-04-23,25.702825301266426
air_05c325d315cc17f5_2017-04-24,18.49331745003113
air_05c325d315cc17f5_2017-04-25,19.026387645641975
air_05c325d315cc17f5_2017-04-26,20.70376394776077
air_05c325d315cc17f5_2017-04-27,20.372786772793287
air_05c325d315cc17f5_2017-04-28,24.840846518054448
air_05c325d315cc17f5_2017-04-29,33.36965706471955
air_05c325d315cc17f5_2017-04-30,25.702825301266426
air_05c325d315cc17f5_2017-05-01,18.49331745003113
air_05c325d315cc17f5_2017-05-02,19.026387645641975
air_05c325d315cc17f5_2017-05-03,24.38664503462206
air_05c325d315cc17f5_2017-05-04,23.9967921121844
air_05c325d315cc17f5_2017-05-05,29.259650946746827
air_05c325d315cc17f5_2017-05-06,28.330157834537413
air_05c325d315cc17f5_2017-05-07,25.702825301266426
air_05c325d315cc17f5_2017-05-08,18.49331745003113
air_05c325d315cc17f5_2017-05-09,19.026387645641975
air_05c325d315cc17f5_2017-05-10,20.70376394776077
air_05c325d315cc17f5_2017-05-11,20.372786772793287
air_05c325d315cc17f5_2017-05-12,24.840846518054448
air_05c325d315cc17f5_2017-05-13,28.330157834537413
air_05c325d315cc17f5_2017-05-14,25.702825301266426
air_05c325d315cc17f5_2017-05-15,18.49331745003113
air_05c325d315cc17f5_2017-05-16,19.026387645641975
air_05c325d315cc17f5_2017-05-17,20.70376394776077
air_05c325d315cc17f5_2017-05-18,20.372786772793287
air_05c325d315cc17f5_2017-05-19,24.840846518054448
